Video Id,Description,Hashtags,Author Id,Author,Author Nickname,Author Verified,Sound ID,Sound Name,Sound Artist,Sound OriginalPlay Count,Share Count,Comment Count,Play Address,Sound Url
6993401583690206470,#waitforit #foryoupage #richcatcheck #fivebelow #catsoftiktok #amazonfinds #diyproject #catroom #fyp #foryou #tiktokmademe #amazonfinds #cute,"waitforit, foryoupage, richcatcheck, fivebelow, catsoftiktok, amazonfinds, diyproject, catroom, fyp, foryou, tiktokmademe, cute, 萌寵搞笑合集, hilariouspetstv, hilariouspetstiktoktv",6871387835858011142,chateaublanche,Peggy White,False,6687552333074746117,#RichCatCheck,Andy Arthur Smith,True,81800000,410700,97900,https://v16-webapp.tiktok.com/a16535f9e126dd580236129c6386a29d/63291502/video/tos/useast2a/tos-useast2a-pve-0068/5925a5627a8a4728ad4faeb1dffdfb03/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3014&bt=1507&cs=0&ds=3&ft=eXd.6HHoMyq8ZBUhshe2NN0oyl7Gb&mime_type=video_mp4&qs=0&rc=ZDU6O2hkPGk7aTc0OWlmaEBpM3BqNTk6ZjtyNzMzNzczM0BeNjFeLl4wXjAxLjE1M15gYSNqamFecjRfbDNgLS1kMTZzcw%3D%3D&l=202209200018390102171342200D7DB37E&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1632711014303797.mp3
7133250622089956654,Captured 👹 #jojikat #jojitok #joji #cat #cats #catsoftiktok #fyp #kitten #babykitten #youremine #cute,"jojikat, jojitok, joji, cat, cats, catsoftiktok, fyp, kitten, babykitten, youremine, cute",7127920396401148970,jojikat,Joji,False,7132642641014999850,original sound,Qxkuto,True,51000000,160700,114500,https://v16-webapp.tiktok.com/58662892913677b0b92453e8f71dca79/632914f6/video/tos/maliva/tos-maliva-ve-0068c799-us/0ea2518c609f41af82976f31eb57ef4c/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4706&bt=2353&cs=0&ds=3&ft=eXd.6HHoMyq8Z5Uhshe2NTAeyl7Gb&mime_type=video_mp4&qs=0&rc=aTZpPDppN2g0PGRpZjw4NUBpMzN5Zzs6Zmo5ZTMzZzczNEBjLzReXy4yNTMxLTZeMC82YSNlaF9ycjQwXnNgLS1kMS9zcw%3D%3D&l=202209200018400102171342200D7DB390&btag=80000,https://sf19.tiktokcdn-us.com/obj/ies-music-tx/7132642671167949610.mp3
6980833251233516805,His reaction was everything😍😍 #fypシ #funnyy #cute #xybzca #couplegoals #lover #cute #trend,"fypシ, funnyy, cute, xybzca, couplegoals, lover, trend",6739644267280696326,makayla.domagalski1,Jaylin & Makayla💕,False,6980833147772488453,original sound,Jaylin & Makayla💕,True,57700000,129400,52600,https://v16-webapp.tiktok.com/c4fd4dd6a51c6e89dcf5fa18bf052427/63291515/video/tos/useast2a/tos-useast2a-pve-0068/54f12086a6034e45a85416333b0ce30a/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3156&bt=1578&cs=0&ds=3&ft=eXd.6HHoMyq8Z5Uhshe2Nuywyl7Gb&mime_type=video_mp4&qs=0&rc=M2czaDdpNDc7NzU6PGVlaUBpM290ZDZtbG9oNjMzNzczM0AuNWNfLTYxNmMxMDYuMV82YSM0MTJwczVyYWRgLS1kMTZzcw%3D%3D&l=202209200018400102171342200D7DB3A9&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6980833209198070533.mp3
7013522255221247238,"Ha ha, lovely little monkey.#animals #monkey #cute #foryou","animals, monkey, cute, foryou",6951133459743212549,poormonkey,Monkey,False,6809068301600180226,The Jungle Book - The Bear Necessities,L'Orchestra Cinematique | Alala,False,122900000,321000,99400,https://v16-webapp.tiktok.com/9447c31f964abb94f7887b53067b3593/632914ff/video/tos/useast2a/tos-useast2a-ve-0068c001/50868fc583244454990514c1c0d053bb/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4794&bt=2397&cs=0&ds=3&ft=eXd.6HHoMyq8ZXUhshe2NsPELl7Gb&mime_type=video_mp4&qs=0&rc=N2czOTxnNWc6ZjY0ODk3Z0Bpajc8djU6ZjZqODMzNzczM0AyLWBjNF9gNjQxMV8wYy1eYSNmcy9vcjQwZV5gLS1kMTZzcw%3D%3D&l=202209200018410102171342200D7DB3DE&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/881b956bb0614889a57fce8b71abbb42
7059802753731677487,Move b$tch! #cat #cats #cute #catsoftiktok,"cat, cats, cute, catsoftiktok, 寵物星球",6966983739461420038,cloud.meoww,Cloud,False,6997999797663714054,Ginseng Strip 2002,Yung Lean,False,68200000,127300,62600,https://v16-webapp.tiktok.com/fed71a3b6b7c7d701b2485ea2d2aa1a1/632914fc/video/tos/maliva/tos-maliva-ve-0068c799-us/79a40db45c1b4520aab16c9408c81821/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1962&bt=981&cs=0&ds=3&ft=eXd.6HHoMyq8ZXUhshe2NL9Sol7Gb&mime_type=video_mp4&qs=0&rc=M2VoNzVnOTNnZDQ5ZDU2OEBpMzM8NTM6ZnlxOjMzZzczNEA2LjQ1YDA2NWIxXzIuXl4zYSMzaXNgcjQwMXBgLS1kMS9zcw%3D%3D&l=202209200018410102171342071F81D965&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/5ade54a6f6864033a9d0ab842f777605
6804801309649243398,This old woman wakes up every morning to wave at the school bus #cute #fyp,"cute, fyp, volanhat",6617086057563340806,okayemotions,okayemotions,True,6786654169022434053,Welcome to Wonderland,Anson Seabra,False,48300000,520000,117300,https://v16-webapp.tiktok.com/0bc6af0a8b232072ad6dbbf02d12b876/6329150a/video/tos/useast2a/tos-useast2a-ve-0068c001/e3d0e7826a744e60a473df6d3f6d460c/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3306&bt=1653&cs=0&ds=3&ft=eXd.6HHoMyq8ZjUhshe2Nnn3yl7Gb&mime_type=video_mp4&qs=0&rc=OzloZTczNDk2ODc4M2hoZ0BpamtrbzUzajxyczMzNDczM0BjYGM0NmFeX18xLi0tYTIuYSMuNjRjNjVxMmtfLS0wMTZzcw%3D%3D&l=202209200018420102171342071F81D97F&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/631f3c1e704d4616b04c2d1e003f09b3
7020056546709114117,I went to the bathroom and came back and almost couldn't find my cutie#cute #funny #foryou #babytiktok #cutebaby,"cute, funny, foryou, babytiktok, cutebaby",7007262905902384133,halyhaha2,halyhaha,False,7020056405948386053,original sound,halyhaha,True,111500000,311300,74100,https://v16-webapp.tiktok.com/fbdfad4a2ea71b5b51c32a69b32e82b6/632914fb/video/tos/useast2a/tos-useast2a-pve-0068/50a9011abff34a998bca8e904fe92cda/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2278&bt=1139&cs=0&ds=3&ft=eXd.6HHoMyq8ZjUhshe2Nbcoyl7Gb&mime_type=video_mp4&qs=0&rc=O2U6NGdpOmVlPGk7OWZlO0BpamR0cDo6ZmU3ODMzNzczM0AxNDEzMS9jNS4xY2M1Yi9fYSMtNWoxcjQwLWpgLS1kMTZzcw%3D%3D&l=202209200018420102171342071F81D99B&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7020056441985829638.mp3
6969629666420215046,#fox #cute #pet,"fox, cute, pet",6926199397151818757,four_eyed_dork,SomeOneRandom,False,6969629568005278469,original sound,SomeOneRandom,True,52800000,351300,181400,https://v16-webapp.tiktok.com/c17420ea274f9a75c6455b0338a685e0/632914fd/video/tos/useast2a/tos-useast2a-ve-0068c003/4fbfa0b3421847deade955d8ddc37d96/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1692&bt=846&cs=0&ds=3&ft=eXd.6HHoMyq8ZnUhshe2NHYqyl7Gb&mime_type=video_mp4&qs=0&rc=NzczZ2Q7OTk8ZTQ0Ojs7ZUBpM3E1dmxoamlrNTMzNzczM0A2YDE2MjRgX2IxLl8yNF8wYSMuYGAyYzVtZnBgLS1kMTZzcw%3D%3D&l=20220920001843010192167206217E4F68&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6969629647277394693.mp3
6963158043777420550,Which variety do you prefer?🙊🙊#fyp #pets #cute #cats,"fyp, pets, cute, cats",6938672078712783877,linqiqi19,linlinqi,False,6830653279181998081,Kimi No Toriko,Rizky Ayuba,False,173300000,789100,245900,https://v16-webapp.tiktok.com/08823503f22629b53057558f848d2a55/632914ff/video/tos/useast2a/tos-useast2a-ve-0068c002/f3697e35412f4a1691548a08177ac8f9/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4036&bt=2018&cs=0&ds=3&ft=eXd.6HHoMyq8ZnUhshe2N9ewyl7Gb&mime_type=video_mp4&qs=0&rc=PGQ0NGk5NTM6OWQzZTpoOUBpM2g3PHFoa280NTMzNzczM0BgYDRjYC01Xy0xMTQtX2AyYSNgaGM2czBkamVgLS1kMTZzcw%3D%3D&l=202209200018430101921640500681291A&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/adf661e9e4904217aa6157ff2178a8e9
7130066785537199362,Its not my kitten its Lulu’s kitten #sad #cat #kitten #cute #love #sozforallthesadtiktoks,"sad, cat, kitten, cute, love, sozforallthesadtiktoks",6740099427526591493,ginahasacat,Gina,False,7066545639114492678,the winner takes it all,november ultra,True,43400000,168900,106000,https://v16-webapp.tiktok.com/c9b557b6e77fb1c517fd4050008c4499/6329151e/video/tos/alisg/tos-alisg-pve-0037c001/ea3ca5cf637540cd86d48928e41fe3f3/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2526&bt=1263&cs=0&ds=3&ft=eXd.6HHoMyq8ZnUhshe2NUZ3yl7Gb&mime_type=video_mp4&qs=0&rc=ZjpkZTVmNmU3ZjQzZDo8aEBpMzhzODk6ZjxrZTMzODczNEBeLmIyNTNhNmMxLi1hNTItYSNkL2gtcjRnMm1gLS1kMS1zcw%3D%3D&l=202209200018430102171342071F81D9E3&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066545649805773573.mp3
7060708769583484186,Wait for it #cat #cute #fyp,"cat, cute, fyp",252953016394457088,imasadboyyy,𝑫𝒇.,False,7050455523694627585,suara asli - DENII,DENII,True,46500000,401500,162600,https://v16-webapp.tiktok.com/7a1411067561da94080c856e444427e6/632914fe/video/tos/useast2a/tos-useast2a-pve-0037-aiso/f441a683670749d5adbfb58724e47804/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=3508&bt=1754&cs=0&ds=3&ft=eXd.6HHoMyq8Z~Uhshe2NIIoyl7Gb&mime_type=video_mp4&qs=0&rc=NTplNTk2OTY2OjdpN2Y5PEBpanJoPDM6ZmZkOjMzZjgzM0A2MGM2NTQzX2ExYWMtYTE2YSNpYjZecjRvbnJgLS1kL2Nzcw%3D%3D&l=202209200018440102171342071F81D9F0&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7050455495752141570.mp3
6960855420923645189,When you meet the love of your life. #dog #baby #cute #goldenretriever #fy,"dog, baby, cute, goldenretriever, fy, hilariouspetstiktoktv",6731037049371411461,hallelovesminny,hallelovesminny 🧒🏼❤️🐶,False,6731078633538079494,original sound,..,True,42900000,515100,116400,https://v16-webapp.tiktok.com/f50255b933f0d2d1ac8bf2ac41610de6/63291512/video/tos/useast2a/tos-useast2a-ve-0068c001/1cb9dce81e4c48b68091d62bd6929f31/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2150&bt=1075&cs=0&ds=3&ft=eXd.6HHoMyq8Z~Uhshe2N-3Jyl7Gb&mime_type=video_mp4&qs=0&rc=Omg0PDo0N2hoNjc3OWU2OkBpajlobTVsZmp4NTMzNzczM0AxLjYtMjE2Nl8xYmA2YDI1YSNuZWdnYV5kbWBgLS1kMTZzcw%3D%3D&l=202209200018440102170290320B7EEA37&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1643330198381574.mp3
7133476802986577194,#OLAFLEX #DoritosDareToBeBurned #cute #uplifting #positivity #fyp ,"OLAFLEX, DoritosDareToBeBurned, cute, uplifting, positivity, fyp",6997255220279854085,fearsupply,FearSupply,False,6967032903309985793,bee.,GroovyDominoes52,False,51400000,389600,103700,https://v16-webapp.tiktok.com/d42818241fe2b37cbf6a1d107c7493fb/632914fb/video/tos/maliva/tos-maliva-ve-0068c799-us/8ddecf98a9824a38b21ca06144a8e0e2/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2700&bt=1350&cs=0&ds=3&ft=eXd.6HHoMyq8Z1Uhshe2NuB3yl7Gb&mime_type=video_mp4&qs=0&rc=ODllNGc6M2Q4PDU7Zzg6NkBpM3k2dzQ6Zm5tZTMzZzczNEBgMGFhM2AuX18xM19gYjReYSNucjBwcjRnLnNgLS1kMS9zcw%3D%3D&l=202209200018450102171342071F81DA17&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/c5fe153a6b86447695e2c6cf827c2c75
7094874806100774150,#dog #cute #pet #kiss,"dog, cute, pet, kiss",6948107724030854150,football_editz671,Daan,False,7094874758768102150,origineel geluid,Daan,True,68500000,132300,68500,https://v16-webapp.tiktok.com/693913569f3901a93e7a3bdd3c2f19d4/63291529/video/tos/useast2a/tos-useast2a-ve-0068c003/92ab4d11a89a43e3855bb24018e02382/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1700&bt=850&cs=0&ds=3&ft=eXd.6HHoMyq8Z1Uhshe2NO0oyl7Gb&mime_type=video_mp4&qs=0&rc=ZjhlOWU6Mzs6Nmg5PDhkPEBpMzp2ZGg6ZjwzPDMzNzczM0BjNmJeMV8wNWExMjY1YTUyYSNsby9mcjQwcW9gLS1kMTZzcw%3D%3D&l=202209200018450102170290320B7EEAA7&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094874775172631301.mp3
7107902043632798982,Don’t stop it...#pet #cat #funny #catnip #cute #foryou,"pet, cat, funny, catnip, cute, foryou, ad",6975878931501892614,ttsally0,Great Creation,False,7107902014687922949,original sound,Great Creation,True,140100000,259600,44400,https://v16-webapp.tiktok.com/80d9cd9a65679d883a7b33a249e0a360/63291501/video/tos/useast2a/tos-useast2a-pve-0068/d71b8ce265cc4d988daba5714d167959/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2936&bt=1468&cs=0&ds=3&ft=eXd.6HHoMyq8ZFUhshe2NjZJyl7Gb&mime_type=video_mp4&qs=0&rc=M2Q2OmQ5NDZoaDU3MzVoZUBpM21ocmg6ZnI4ZDMzNzczM0BiNWJiXmAvXmExLmNfNS8wYSNuY19fcjRfYWZgLS1kMTZzcw%3D%3D&l=20220920001846010192167206217E5051&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7107902007159130886.mp3
7125785692663254278,Feliz día del tigre 🐯 🥳 #safariaitana #fyp #foryoupage #parati #foryou #viral #kawaii #cute #baby #tiger,"safariaitana, fyp, foryoupage, parati, foryou, viral, kawaii, cute, baby, tiger",6843058312448885766,safariaitana,Safari Aitana,False,7101343370311748358,SNAP - High and Fast,Rosa Linn,False,56300000,209200,105800,https://v16-webapp.tiktok.com/121d9f5d9f4e72ce4575dc02c351a83f/63291508/video/tos/useast2a/tos-useast2a-ve-0068c001/f2b4e6cd2ce74481914ace62d47e45d1/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2964&bt=1482&cs=0&ds=3&ft=eXd.6HHoMyq8ZFUhshe2Na1Tyl7Gb&mime_type=video_mp4&qs=0&rc=Zzc2ZTM3ZmQzOzVlZDo0OUBpMzdxNzc6Zmd4ZTMzNzczM0A2YjJfNGE1XmAxNC0tXzEvYSNgaGJjcjRvLWVgLS1kMTZzcw%3D%3D&l=20220920001846010192164050068129AE&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/d057fb98b0e846bc9de12eb9e1353313
